14.4 , 0.0
16.4 , 0.5154736042022705
20.0 , 1.0229439735412598
25.6 , 1.5273170471191406
16.7 , 2.03560209274292
25.0 , 2.542590379714966
26.4 , 3.045687198638916
31.7 , 3.549105405807495
38.2 , 4.055464506149292
40.2 , 4.562855958938599
36.7 , 5.064638376235962
31.1 , 5.574253797531128
33.3 , 6.088869094848633
30.2 , 6.594661235809326
32.5 , 7.096662998199463
28.9 , 7.6115453243255615
33.0 , 8.127735137939453
33.2 , 8.636158227920532
31.5 , 9.139113903045654
33.2 , 9.640958070755005
26.6 , 10.15542221069336
29.3 , 10.659652948379517
33.6 , 11.163400888442993
41.7 , 11.67196774482727
43.7 , 12.18402910232544
49.4 , 12.70004653930664
29.9 , 13.204318761825562
29.1 , 13.711137771606445
31.1 , 14.219107151031494
35.3 , 14.724844217300415
30.9 , 15.228488445281982
29.7 , 15.729275703430176
35.1 , 16.232524871826172
36.6 , 16.735129833221436
44.5 , 17.237044095993042
52.2 , 17.7382972240448
35.4 , 18.253198385238647
51.3 , 18.768137216567993
39.0 , 19.269396543502808
39.6 , 19.781126260757446
29.5 , 20.29537272453308
42.1 , 20.81106209754944
38.2 , 21.31281328201294
46.1 , 21.814589738845825
31.1 , 22.329347133636475
45.0 , 22.834619760513306
33.1 , 23.35029911994934
33.6 , 23.856205224990845
25.4 , 24.370307207107544
30.1 , 24.875698804855347
28.7 , 25.380155086517334
29.7 , 25.88839817047119
32.1 , 26.403687953948975
33.1 , 26.909253120422363
31.7 , 27.41104769706726
27.8 , 27.912590503692627
27.9 , 28.419413566589355
31.9 , 28.920804977416992
30.2 , 29.427019357681274
28.7 , 29.931729316711426
30.6 , 30.432761907577515
27.1 , 30.93936800956726
27.2 , 31.4429829120636
29.2 , 31.952253580093384
31.5 , 32.45475721359253
43.9 , 32.958457946777344
30.9 , 33.46398687362671
29.3 , 33.96821141242981
29.6 , 34.4727623462677
29.6 , 34.978641748428345
30.1 , 35.48324680328369
30.7 , 35.98486113548279
28.1 , 36.49880385398865
32.0 , 37.000911474227905
30.6 , 37.505627393722534
37.5 , 38.020262718200684
37.2 , 38.53700232505798
31.1 , 39.051130056381226
32.7 , 39.565293312072754
28.9 , 40.066970348358154
34.0 , 40.56905126571655
28.4 , 41.07187247276306
33.2 , 41.57271933555603
31.7 , 42.07760453224182
32.4 , 42.587640047073364
37.2 , 43.08982968330383
33.3 , 43.60733771324158
37.4 , 44.11163330078125
31.7 , 44.620919704437256
29.7 , 45.1284339427948
39.5 , 45.64351558685303
30.8 , 46.158910274505615
35.1 , 46.659722566604614
28.7 , 47.17463946342468
28.5 , 47.68103909492493
32.1 , 48.18717384338379
33.6 , 48.70191407203674
33.3 , 49.2036292552948
32.7 , 49.70582675933838
31.2 , 50.220237255096436
40.2 , 50.72083759307861
34.5 , 51.22239327430725
28.1 , 51.72760367393494
32.8 , 52.22969460487366
30.1 , 52.73653841018677
38.2 , 53.24360179901123
33.1 , 53.75953936576843
35.1 , 54.272852182388306
32.7 , 54.78886008262634
30.4 , 55.30328011512756
32.0 , 55.82323098182678
26.5 , 56.33777928352356
32.3 , 56.843111753463745
37.5 , 57.348286628723145
34.6 , 57.86222577095032
32.3 , 58.37710356712341
27.5 , 58.88588619232178
26.5 , 59.38709092140198
25.8 , 59.90052103996277
26.4 , 60.41512584686279
34.4 , 60.92136240005493
33.3 , 61.423535108566284
33.5 , 61.92754507064819
32.2 , 62.43025350570679
29.5 , 62.93539476394653
36.2 , 63.451263189315796
30.7 , 63.95431852340698
30.0 , 64.45869851112366
33.2 , 64.9638888835907
31.0 , 65.46671485900879
37.0 , 65.98132085800171
29.5 , 66.4946756362915
27.0 , 66.99611711502075
26.1 , 67.50005578994751
27.2 , 68.00825095176697
32.6 , 68.51283550262451
44.2 , 69.0284423828125
40.2 , 69.54089617729187
41.3 , 70.04916381835938
31.2 , 70.5613112449646
48.0 , 71.06635975837708
37.7 , 71.58203196525574
34.6 , 72.08300018310547
26.2 , 72.58804774284363
31.5 , 73.0932605266571
55.3 , 73.59740877151489
42.0 , 74.10796427726746
29.3 , 74.61252665519714
30.5 , 75.1184024810791
27.7 , 75.62458348274231
27.5 , 76.14057922363281
31.2 , 76.64428758621216
28.0 , 77.15235948562622
31.1 , 77.65411424636841
33.8 , 78.16396903991699
32.3 , 78.67941856384277
36.0 , 79.19571232795715
29.7 , 79.70979857444763
28.9 , 80.21412706375122
29.7 , 80.71912264823914
29.6 , 81.22208404541016
28.8 , 81.73840665817261
28.4 , 82.24837636947632
41.4 , 82.75322341918945
47.7 , 83.26901245117188
48.3 , 83.76980972290039
45.4 , 84.27543425559998
39.3 , 84.77952289581299
38.6 , 85.28087663650513
29.7 , 85.78733086585999
41.9 , 86.28970646858215
45.0 , 86.79745101928711
38.1 , 87.3006043434143
34.2 , 87.81629681587219
36.0 , 88.33129715919495
41.5 , 88.83464121818542
30.2 , 89.33549523353577
34.5 , 89.83859014511108
28.7 , 90.34279489517212
27.6 , 90.85188460350037
29.3 , 91.35707449913025
21.6 , 91.8728392124176
16.3 , 92.3882405757904
19.0 , 92.89313316345215
21.3 , 93.40066170692444
24.6 , 93.91541361808777
27.5 , 94.420494556427
20.5 , 94.92452621459961
21.0 , 95.4272997379303
13.7 , 95.93246412277222
13.3 , 96.43794775009155
14.1 , 96.9459924697876
18.1 , 97.45247220993042
19.7 , 97.96869850158691
20.5 , 98.47314524650574
19.2 , 98.97729921340942
17.8 , 99.49301075935364
14.1 , 99.99795603752136
16.5 , 100.5064811706543
14.8 , 101.01278829574585
