2.7 , 0.0010023117065429688
4.0 , 0.5174849033355713
6.6 , 1.0200488567352295
13.3 , 1.527353048324585
5.3 , 2.0303831100463867
4.2 , 2.5461783409118652
2.7 , 3.0590906143188477
14.0 , 3.574063777923584
19.9 , 4.088069915771484
14.5 , 4.594727516174316
15.8 , 5.1047492027282715
19.9 , 5.609747409820557
23.3 , 6.118835687637329
17.2 , 6.628034353256226
29.8 , 7.133083820343018
30.5 , 7.638060569763184
25.1 , 8.143600225448608
33.3 , 8.651684522628784
22.4 , 9.164686441421509
26.9 , 9.669917106628418
19.0 , 10.174915075302124
24.1 , 10.6821928024292
27.7 , 11.187671184539795
18.5 , 11.69524073600769
17.4 , 12.198918581008911
14.7 , 12.699399948120117
15.2 , 13.206420660018921
22.1 , 13.712966918945312
18.8 , 14.220493078231812
18.6 , 14.726241827011108
21.0 , 15.234277963638306
16.5 , 15.738242626190186
21.1 , 16.2428297996521
30.8 , 16.748860359191895
24.1 , 17.251399278640747
33.5 , 17.75668954849243
26.1 , 18.263235569000244
37.7 , 18.76975107192993
20.7 , 19.271747589111328
18.8 , 19.778749465942383
29.7 , 20.284921646118164
37.7 , 20.78695034980774
34.1 , 21.29155921936035
16.7 , 21.800124406814575
21.5 , 22.3061261177063
20.0 , 22.811125993728638
17.2 , 23.313129425048828
19.8 , 23.81916046142578
30.4 , 24.327311277389526
23.6 , 24.830838680267334
20.4 , 25.339838981628418
36.8 , 25.847448348999023
30.1 , 26.355050325393677
24.1 , 26.86118221282959
20.8 , 27.37010622024536
29.6 , 27.873276233673096
23.0 , 28.382310390472412
19.0 , 28.893125295639038
19.5 , 29.401185035705566
16.3 , 29.910232067108154
19.6 , 30.414228200912476
14.5 , 30.922228574752808
14.6 , 31.42825961112976
17.9 , 31.93425750732422
16.5 , 32.43799710273743
17.3 , 32.9459969997406
16.7 , 33.452003955841064
12.9 , 33.9580078125
18.3 , 34.4649977684021
14.5 , 34.969987630844116
18.6 , 35.47602963447571
15.2 , 35.98505735397339
18.9 , 36.49310040473938
18.6 , 36.997095346450806
19.3 , 37.51215934753418
19.1 , 38.01623177528381
17.5 , 38.52520132064819
18.4 , 39.029245138168335
16.0 , 39.53620147705078
19.6 , 40.044201374053955
15.6 , 40.54723930358887
15.6 , 41.04779863357544
15.6 , 41.55480074882507
20.6 , 42.06011462211609
13.2 , 42.56809854507446
17.0 , 43.07806205749512
15.6 , 43.58418130874634
18.8 , 44.090062379837036
14.5 , 44.59123229980469
13.3 , 45.09823298454285
14.4 , 45.606231689453125
15.6 , 46.113051414489746
23.7 , 46.62205100059509
16.0 , 47.12802195549011
22.4 , 47.63460350036621
18.3 , 48.14160346984863
15.2 , 48.6486074924469
14.7 , 49.15360355377197
15.0 , 49.65963339805603
22.7 , 50.16714596748352
17.3 , 50.67567205429077
21.1 , 51.18263840675354
16.0 , 51.69063758850098
17.4 , 52.19764018058777
12.9 , 52.70340847969055
17.3 , 53.20937967300415
16.0 , 53.71340894699097
16.9 , 54.21637988090515
15.2 , 54.723408460617065
15.1 , 55.229408979415894
13.7 , 55.73841571807861
23.2 , 56.242409229278564
21.2 , 56.74915957450867
16.9 , 57.25266790390015
17.0 , 57.762696266174316
15.6 , 58.27036237716675
23.0 , 58.77293944358826
19.6 , 59.27723836898804
14.1 , 59.78494429588318
14.2 , 60.28791618347168
16.5 , 60.789944648742676
16.5 , 61.290945291519165
18.4 , 61.79691529273987
18.0 , 62.30613923072815
16.7 , 62.82563614845276
17.1 , 63.32960748672485
17.7 , 63.83725953102112
12.5 , 64.34728360176086
16.6 , 64.85328388214111
14.8 , 65.36136436462402
18.0 , 65.8704993724823
15.5 , 66.37449502944946
16.0 , 66.87952470779419
16.0 , 67.38549590110779
17.5 , 67.88752436637878
15.2 , 68.39474439620972
18.9 , 68.90384101867676
16.3 , 69.4072539806366
19.9 , 69.91545963287354
18.9 , 70.42147564888
13.7 , 70.92744088172913
17.1 , 71.43647003173828
21.6 , 71.94881272315979
16.7 , 72.44978308677673
17.8 , 72.95395851135254
16.9 , 73.46447515487671
18.0 , 73.97147250175476
14.5 , 74.47559523582458
14.3 , 74.98421883583069
21.1 , 75.49218440055847
16.4 , 75.999831199646
20.7 , 76.50660490989685
15.2 , 77.01357889175415
14.5 , 77.52185845375061
20.2 , 78.02672719955444
14.6 , 78.53310418128967
18.4 , 79.04111647605896
21.1 , 79.54935812950134
18.9 , 80.05753016471863
15.6 , 80.56349897384644
19.4 , 81.07251453399658
15.1 , 81.57449841499329
16.0 , 82.08153104782104
27.2 , 82.5905590057373
27.2 , 83.09659719467163
27.7 , 83.60156512260437
24.9 , 84.11019921302795
22.3 , 84.61641430854797
26.5 , 85.12137961387634
19.1 , 85.62538242340088
19.5 , 86.13137912750244
22.2 , 86.63841605186462
17.3 , 87.14840841293335
17.7 , 87.649409532547
14.5 , 88.15641403198242
15.2 , 88.6635799407959
16.4 , 89.16958045959473
15.0 , 89.67702269554138
16.3 , 90.18672966957092
21.0 , 90.69075202941895
17.1 , 91.19780349731445
19.1 , 91.70577383041382
14.8 , 92.21480369567871
15.9 , 92.7177746295929
16.1 , 93.22380328178406
15.5 , 93.73080372810364
14.1 , 94.2347776889801
15.2 , 94.73977875709534
18.0 , 95.25441217422485
20.7 , 95.76144433021545
15.6 , 96.26743817329407
15.6 , 96.7714376449585
16.7 , 97.27643823623657
17.1 , 97.7824285030365
29.1 , 98.29341530799866
14.1 , 98.79908013343811
17.9 , 99.30325675010681
17.8 , 99.81388068199158
17.0 , 100.32284259796143
